user,node_hash,weight
2479355770.0,2292204638956676997,1
2482335605.0,-7770744840587599692,1
2503955565.0,6182313818972184247,1
2528290750.0,3710696438778767487,1
2536839049.0,3994476024078248410,1
2537334084.0,-2932015887420215303,1
2544005815.0,4269898233717020934,2
2545517935.0,4489882387657947298,1
2563281100.0,-5640783961780851112,1
2563931132.0,-5086190988129124135,1
2589915440.0,743580997035745491,1
2605015593.0,-6007750561866469572,1
2608133516.0,-7431422187814907434,1
2638634890.0,-3241378299486099094,3
2644701834.0,-5433828311240037886,2
2659462615.0,2230675569748151779,1
2660021141.0,1855414139066337191,1
2675724177.0,-7979362356327868970,1
2679522658.0,-3313514073969133270,1
2688072395.0,-6100813381787790307,1
2695769460.0,8808864795373986274,1
2707491956.0,-2470660816315028532,1
2719470235.0,6220403393326215741,1
2724945933.0,4566309221136129622,1
2725838630.0,-8126521744162410201,5
2740039745.0,5676281900143397328,1
2748470032.0,7722998517867249174,1
2753154182.0,1364835519123106292,1
2761848819.0,-4139286810518792037,3
2770119633.0,-5093938172682855429,1
2773949996.0,-4749709399604561624,1
2790774359.0,-3931726021660778729,1
2800186939.0,2768464508916226470,5
2809685014.0,5425517772786724919,1
2819972169.0,-4422417326519369606,2
2827709824.0,6568929673917251587,3
2846622190.0,6918550599495803887,1
2859369203.0,2941771872716864332,1
2862814045.0,-1948611028069885264,1
2868232999.0,-7442022902013005333,1
2870510927.0,-7536564231905410860,1
2877841257.0,828039753441731259,1
2881087816.0,-5796995881187563738,1
2891305126.0,1565914052036662737,1
2896670171.0,8184385224027455274,1
2896671601.0,1987371527185521157,3
2902178505.0,-3929673700117732809,1
2905600485.0,5560845033338487413,1
2906893858.0,6438479025313957589,1
2920480029.0,8637076223378103170,2
2925860525.0,-813677194809771075,1
2927354759.0,7257769308299996884,1
2940123777.0,8598911827639314747,1
2949130360.0,-3679509477541374850,2
2956806838.0,-6890506259224700153,1
2960329517.0,493076469964421072,1
2961950927.0,8402056201244315241,2
2962603859.0,-1502358873701506437,2
2966157297.0,-4092999638124275223,1
2969974373.0,-7937829783441766746,1
2971149125.0,3779083077795630704,2
2972290403.0,2254875257526026017,2
2978834169.0,3700268089021509608,1
2983707267.0,8709955331382744877,2
2986274967.0,-4227585702229523649,2
2987063074.0,-4169709759708712619,2
3009819569.0,-2688005911430567167,1
3018350015.0,-1109816006029095917,2
3020682688.0,2557814562174211001,2
3026284298.0,4627336173814666847,1
3033117328.0,54949587949733147,2
3034249541.0,-7204957202632393217,1
3035388177.0,-3213293414270326092,1
3036616924.0,1379593009949791828,3
3052255463.0,-5791518233885720469,12
3057752122.0,3938472917637899578,1
3065553531.0,-4560318068214527302,1
3069844630.0,176657588305193653,1
3081309074.0,-3342295799050109350,1
3087331659.0,1258580116146023652,2
3096871079.0,-369112146154509983,5
3110415977.0,-306912855184346486,1
3121591703.0,7131700861307816699,2
3126510327.0,557197241694045563,1
3131013803.0,815698265332012925,2
3154591432.0,9166505015429051940,2
3155682418.0,-6230307329061858299,1
3170773499.0,885417444947727731,3
3179856502.0,1105870130559441728,3
3201092019.0,-7047556440682046630,1
3205215100.0,-1321368549873800953,1
3218325471.0,2695527974869963845,2
3245319177.0,4000280386135257813,1
3247108556.0,1890792876548401939,1
3248144836.0,-3751452626670721921,1
3252122602.0,9133991136095167947,4
3290366427.0,1398039227244875642,1
3292873475.0,8972448867778349519,1
3293416227.0,-4377513874201461842,1
3295067231.0,6058064887537781254,2
3301389363.0,5132902719358159952,2
3305514245.0,8788709873952251382,4
3305610275.0,2520335419021672977,3
3309495592.0,7278357795078322116,1
3310238405.0,-8249529197603164457,4
3320680258.0,-2077986864289449916,1
3332439730.0,4845655525149791604,2
3339015735.0,-5096912812862094415,1
3346497087.0,5075176449462362417,4
3371001149.0,-6622651697889816857,1
3372744029.0,7101171996039006255,1
3375415805.0,8904638817425846027,4
3380341456.0,-6404947361006343658,3
3405942184.0,35753156713349487,2
3428104415.0,-3920042308519055522,2
3431179509.0,4586792723462633521,1
3437940587.0,-522900404514291385,1
3478369344.0,-4987256648529500198,1
3515024903.0,-6763642389439649389,2
3543518537.0,-4628269967366019901,2
3554372355.0,-8316205655604562691,1
3587738721.0,5858294114438436633,1
3634092981.0,-370826824471451962,1
3639353537.0,-4941064743758653297,1
3707276548.0,-2476866800701231830,1
3708275903.0,2327799551203912598,2
3903647256.0,7862238778742906043,1
3994498348.0,-8810312339731738210,1
4044954435.0,6378441142597876098,1
4074583912.0,-1405847257704693848,1
4105246750.0,2237517430470576892,1
4105269982.0,422143948395521426,1
4187567045.0,6637067870259072600,1
4256650989.0,1732390102862694762,1
4275320235.0,6729683901929452753,1
4286750921.0,1318592517447622261,1
4320197602.0,6133757224244447798,1
4384588240.0,-9107065015757063710,1
4441013962.0,-8051078437750861669,1
4445949435.0,-8496053346550213644,1
4472246272.0,-1870922433805802697,2
4516194142.0,81803797650263296,5
4617627196.0,-7234952603322410022,1
4702133172.0,6768459111006768310,1
4755350878.0,-1384810111181396946,1
4778160627.0,-3242638460046071262,1
4822325885.0,-5337602157996412216,1
4832954733.0,7051274130465351482,1
4834713874.0,3952582429865911945,1
4857399178.0,216352985773336069,1
4861946812.0,5211146638266387412,1
4874270627.0,1151349348496559063,4
4889934041.0,-5325117528048910755,1
4900894731.0,1921159029447236828,1
4909463589.0,3908341850049481389,2
4910848444.0,-6689014927310298207,4
6.946046987714273e+17,-7415403451865369437,1
6.960084952300093e+17,-8879249554873243869,1
6.965953703951729e+17,-7956417065820521511,4
7.02594325625086e+17,-2314422032530035741,1
7.029654024612004e+17,-1283195732224907982,2
7.04751930472534e+17,5809827647325274097,2
7.10850470424748e+17,-3159571867750752981,1
7.15284283749974e+17,-7974796853145874483,2
7.158355239951483e+17,-6360125844549715201,1
7.183400755080765e+17,3185294593176889427,15
7.194660855867433e+17,910444177062563227,1
7.253532714188636e+17,9075776607062243457,1
7.267218567498424e+17,-7344534302487981799,1
7.277928533893325e+17,5330649236067087054,1
7.285305701505884e+17,-3955588179230218537,1
7.286560786496102e+17,-8810735792667339915,1
7.307495577898516e+17,5632488720751384621,1
7.328174525691412e+17,-2258657329106877396,1
7.329513552923075e+17,8154226345029581975,1
7.362459014302966e+17,932476229089736886,1
7.408335544987361e+17,782531333437764600,1
7.448325800259748e+17,3596453783295635097,1
7.474513607156163e+17,-2741485905583494284,2
7.485006517018337e+17,-2622063130678826826,2
7.493105090238915e+17,1946091355856000063,3
7.503137734880379e+17,-6708450717206357032,1
7.504265439780823e+17,1191576978180626909,1
7.509009067119985e+17,2933435638991526799,1
7.520908935748731e+17,7672571868273887106,1
7.539109377704182e+17,-6282775186586577582,1
7.565610832430449e+17,8690947629097205095,1
7.602113954095677e+17,4500060913945430397,1
7.615525556169646e+17,-7481888335475640392,2
7.616428613308948e+17,-3519503718484491546,2
7.631461666200576e+17,411273641623937369,1
7.666017991554499e+17,3855380226879289774,2
7.675935875047342e+17,-6245251544977531326,1
7.70259734083543e+17,-2257667143430846636,3
7.720496683521843e+17,-3033991109607410201,1
7.726841047059087e+17,-8632548671066723351,2
7.738276128001475e+17,6662072743776195434,1
7.742468502789407e+17,-7933773947046914153,2
7.750644526181581e+17,-2787176558579206541,1
7.76780026503127e+17,2759006280946151050,1
7.819201518684774e+17,1178760646424299457,3
7.854690281061786e+17,-3469482366361569480,3
7.854792614152151e+17,-595355542632261267,1
7.859518083426181e+17,2554410337353261214,1
7.868557253771592e+17,2762923870137593020,1
7.87432374237823e+17,-3551073988374961379,2
7.899639824760504e+17,6313309547787466681,1
7.901559785158164e+17,6903285197421184588,1
7.906529591934403e+17,4062171970797056242,1
7.927310029007094e+17,-8774699463983441363,3
7.931159776344842e+17,-1334661960721880953,1
7.93539264944468e+17,8547269820597428217,1
7.94171242060333e+17,3526758564182588596,1
7.94195961161642e+17,-1489848951014576092,1
7.978180652158607e+17,1375411699829936069,1
7.979130497473536e+17,2155238456533130750,1
7.982149954861343e+17,-4782460056847246342,15
7.98617596903981e+17,630038223936254878,1
8.004689693038715e+17,-8107725236065020392,1
8.043880909996892e+17,833049197185630555,1
8.079978448797204e+17,-710256011207753948,1
8.102153449126584e+17,7934157996092173545,1
8.131015260466217e+17,-4884780675692959419,2
8.136371266340168e+17,1027010777859881258,1
8.160273749240259e+17,-4885789378928228257,1
8.188174490428334e+17,7506337863115618674,1
8.198523649538826e+17,-3240017086947116823,1
8.205610678101893e+17,2925965369106382310,3
8.221086916337623e+17,-7657056752625604372,5
8.224802291931546e+17,9062529865680953,1
8.247304969743852e+17,-2636616511706969249,6
8.249304241410048e+17,3353292787283893025,1
8.250173273936364e+17,-1759962124018284125,3
8.250588501936988e+17,-5294780197769717227,1
8.269209123353027e+17,-3070104835858452655,2
8.287287304996332e+17,-7574901680752796146,1
8.311579940585554e+17,7825357962580592663,1
8.329976702769848e+17,4845387833567947838,1
8.356847633023099e+17,165072536421900324,2
8.414640796340347e+17,-5448769222384164473,1
8.449857570140774e+17,-3070177960551688984,1
8.45722369977176e+17,-4204326148812950280,6
8.486327504123576e+17,2755501131905461799,1
8.525239653901722e+17,1496419765469860938,1
8.538799850267607e+17,-169535769576448296,2
8.54273225433514e+17,-7742286236027280414,2
8.559791235455631e+17,8450986258242612803,1
8.562167758302536e+17,335514466591343811,2
8.602833331750707e+17,4090210018904712232,1
8.603687054983373e+17,379574894444833551,1
8.665719994848133e+17,-3625187731279664044,1
8.691274831064392e+17,-679303210542713886,2
8.714396002790687e+17,2745084918160450581,1
8.72374073527083e+17,1455645646431090574,1
8.731243197227459e+17,445356014267298013,1
8.736230298589307e+17,730143961773477850,1
8.74534657915859e+17,2973125015132674859,1
8.746289067998372e+17,3923635491159422462,2
8.768255339501527e+17,3304122132551698080,1
8.77230271652823e+17,-1634915562379436609,1
8.803330982144655e+17,-1071662797698848398,1
8.819204957965885e+17,3186080120991307354,1
8.823387241342116e+17,-4791875273869742554,1
8.833292448893092e+17,-1713195609218892347,1
8.836502459090002e+17,-8880986293136753944,1
8.848914565986591e+17,-5876825662412682823,3
8.860565633787085e+17,-2161261498945360131,1
8.923827948103639e+17,9024566309269450386,1
8.946163759012577e+17,-8836833606830314325,1
8.953033953299292e+17,8648745360402090287,1
8.97089612052607e+17,7435340741165567328,6
8.978290161823785e+17,-3538323141340207236,2
8.985312226532065e+17,-1706355481580042017,1
8.993106202056212e+17,-2814122384588806055,1
9.007662652451308e+17,4587742023609321756,9
9.080448217340232e+17,-7201748111773856092,1
9.091001846211994e+17,978780388509376851,1
9.127021204318454e+17,403981043227749698,1
9.161866941975757e+17,-3060026998705630761,1
9.187617755328307e+17,1199624513422238928,1
9.198966276027556e+17,-2128225245327214002,1
9.200036680149811e+17,179519156211731112,1
9.220514841954427e+17,7060078301412419851,1
9.23144558011134e+17,-962480795587448390,1
9.236253281442775e+17,3340596702562216005,5
9.262483335171277e+17,8261141695222960285,1
9.275929216580198e+17,-7780074630605416417,3
9.285479107568476e+17,6800130280940002439,2
9.290356006526566e+17,-6879620924583377405,1
9.296928605800284e+17,6854829364370454638,2
9.318807003992474e+17,-5994879684323891467,1
9.345267882267689e+17,6417642211367400717,1
9.358274173437133e+17,-1077801064940142415,1
9.370847632146145e+17,8186694968910365089,3
9.383458832797245e+17,-3607902860956151071,1
9.404990858864804e+17,-500787005764461418,4
9.416631135601828e+17,-3163212933354752050,1
9.430721709845955e+17,4933323057931829879,1
9.466929922823578e+17,8830104302615856027,1
9.474390045044777e+17,-195877676833833637,1
9.489483448140882e+17,2453081353551368019,1
9.492170470781624e+17,-1167234230506573599,1
9.518537929365176e+17,4103612204426570266,1
9.539782016336404e+17,5905317122301509742,1
9.58859016700072e+17,7669655957655889658,1
9.590006835622707e+17,-4687815338686925762,1
9.60120343070462e+17,-7052049898212772956,1
9.608197258560594e+17,-6375591157012149585,1
9.612715589490156e+17,2955715557357972881,1
9.617355512747008e+17,7188790250639780119,2
9.626811765268521e+17,561404536574196364,2
9.630531914484859e+17,-1591056669905676831,1
9.634652374490604e+17,5641948730424245163,2
9.655359797496914e+17,5879243580999516979,1
9.655759523140936e+17,-6308748607014094003,1
9.67499862030848e+17,-998843785986027960,1
9.68884452050047e+17,-123362146317440540,3
9.704320873031148e+17,-3705115916845660475,1
9.718405193525289e+17,5023283923682260231,1
9.720737340970025e+17,-8107039699825222617,1
9.7321356672256e+17,3199744179999402119,1
9.735902570348093e+17,2842130379947389673,3
9.750548436257915e+17,-5434632823363332393,2
9.757483034082386e+17,-1151933022575286833,1
9.758599920405258e+17,253761571564912756,1
9.819457048128184e+17,4016498669622520952,3
9.82006345779073e+17,5009387112457119374,1
9.825503796563681e+17,8854036487675466101,1
9.83210400832467e+17,953013707351837245,1
9.845052060576522e+17,2817654610464895585,1
9.851771196249661e+17,4800870922514443400,4
9.858596890564813e+17,-1590291686438097452,1
9.862554961716552e+17,-4509968554181099763,1
9.874296635417272e+17,3363166906198230459,1
9.877569231298765e+17,-2299945827623356976,1
9.9414848177331e+17,-320218168030506557,2
9.953889317001175e+17,-543317014514704932,3
9.958998546553119e+17,8890733689051025146,1
9.986923517144474e+17,-6004511830206333472,1
9.99962406003626e+17,820537207480080898,1
9.999756569004319e+17,-2432972759921588981,1
1.0000735682297405e+18,417047972819991610,4
1.0001444954999931e+18,3437215701885664144,1
1.0004803519056323e+18,7251913822532879554,1
1.001005330720084e+18,-5718024029706770599,1
1.0011023845196145e+18,5736012786359027393,2
1.0021870508278129e+18,8006112427363674615,1
1.0022744316522455e+18,-2580921320221975191,2
1.00295639304815e+18,-3382455716684086132,1
1.003032428565459e+18,4756179062650784361,1
1.0036990762596352e+18,-7138976096000581197,3
1.0046659059582812e+18,5020872594976734408,1
1.0050380433576428e+18,-3166965722960194259,1
1.0055349542002074e+18,-8747470558050716698,1
1.0065476275493192e+18,5660249347606831252,1
1.0085655027535995e+18,-2772278116977022360,1
1.0093342939136532e+18,-1968064100694325094,2
1.010118102187692e+18,-7485096680323990818,2
1.0107576822933668e+18,-7765860619364671360,1
1.0108033324102328e+18,-5560051611273032891,1
1.0127975131481293e+18,-4368358784257233342,1
1.0138570159811379e+18,7987040146346273942,1
1.0175272013637878e+18,1114897967330189700,1
1.0180783301664072e+18,-8223008747298475273,1
1.0195507785273057e+18,-1762191793945288394,3
1.0213324508935414e+18,-305416183785778509,2
1.0232011616697467e+18,4870490815951192221,1
1.0235024774869688e+18,9203146632215937969,1
1.0239728429484524e+18,-8146456882941899530,1
1.025092373020332e+18,-2578337798266528334,1
1.0265890213870879e+18,-8205167909613719411,1
1.0272195208620769e+18,-2624345087514189992,1
1.0287856589057229e+18,3407240070349367210,2
1.029835602097832e+18,-2650725702746860113,1
1.030168330597032e+18,5339584062139249927,1
1.0303943102383677e+18,4180721351239905662,1
1.031959292100993e+18,967657301980379126,1
1.0337728642505646e+18,-6397391512305929825,1
1.0344731733566218e+18,-1643332957660279218,1
1.0356431132247859e+18,9054154510125980044,1
1.0380801922778849e+18,-5609373712996448406,1
1.0381021758289265e+18,-1904483306826206021,1
1.0392896380227748e+18,-7803840107178570313,1
1.0394386219825029e+18,-3863286446969585062,3
1.0395281613383803e+18,6540144139421877207,2
1.0399142276439654e+18,5411400874649345150,2
1.0402905707306557e+18,2814666749364201065,1
1.0406505428407828e+18,1983592898659861069,2
1.0416831404717425e+18,-4764978753718154665,1
1.0416980766819205e+18,-6751889056451941061,1
1.0441555461091205e+18,-2270937918833871173,1
1.0449093873856471e+18,5529448742132364373,1
1.0461204497621197e+18,-6884119067488629502,2
1.0464649501417021e+18,314794786745114712,1
1.0474074681444803e+18,-9171563577289080311,3
1.0474298180049838e+18,4314255495555049984,1
1.0483069494173286e+18,3450177320291762522,2
1.0489860294605414e+18,8760128398944856705,1
1.0491658769420493e+18,-4729908865005907473,5
1.0501418327583416e+18,-3738337132986578566,1
1.050637774548652e+18,-8301877056444344836,2
1.0519060121045402e+18,-8697003137732090297,2
1.0522275941651825e+18,-1321983481502476185,2
1.0525564451437076e+18,8710204053387763382,2
1.0539499220038287e+18,-3450175790272827662,5
1.0543929402970972e+18,-6217906296403006212,1
1.0544474460368282e+18,-1066332313786059190,1
1.0544919100883436e+18,5617954765352269337,1
1.0551181787690803e+18,802660841410385051,1
1.0564668452959355e+18,-6848308439595896816,1
1.0579957426552013e+18,8802724954169567399,1
1.0591799470702346e+18,-1630340698469888980,1
1.059545072797184e+18,-382501627533472840,1
1.0619786385251e+18,1880763927571761183,2
1.0638148521903104e+18,5690091567686201518,1
1.0659027622008381e+18,-6601500795221263009,1
1.0677737889081262e+18,1451678712831569027,1
1.0682510077029622e+18,4867282557299680186,1
1.0702385430485197e+18,-333810945824524190,5
1.0715575493910118e+18,1621406728750560725,2
1.072167411984552e+18,-3397117792267825318,1
1.0725474044303688e+18,-2168315244392264511,1
1.0746797970690294e+18,-7669680285720981704,1
1.0746819712536248e+18,7149249641393794216,2
1.0783541229932175e+18,3049770306707084817,1
1.0786600483505971e+18,-1534063210266843110,1
1.0829300031662735e+18,-4806259984472313183,2
1.0840440485523497e+18,-3847267996716215019,1
1.085231247985705e+18,5793384226584441201,1
1.0856060201672008e+18,5533042771024211495,1
1.0874349544877957e+18,6126429406189827064,1
1.087636850137813e+18,2720400429179662472,1
1.0878529059091087e+18,-3900730783835600380,2
1.088171586501464e+18,-5052270593433486069,1
1.0898946302405018e+18,-2872603838529001914,1
1.091089280154456e+18,8663845282443210793,1
1.0914507305972326e+18,3366295262873120969,1
1.0924616839001047e+18,5209171780627709066,1
1.093522737241514e+18,-4308898475629892724,1
1.0938971976687124e+18,-1913498864601082529,1
1.0946277799356457e+18,7342380534512766426,2
1.094921941893464e+18,-6368525607998347769,1
1.0953393915374469e+18,3657736724810044305,1
1.0985430074842644e+18,6057194859718525367,1
1.0993799935394284e+18,-1488126103415049674,2
1.0997039026588058e+18,-8506635679654004253,1
1.100776937004458e+18,-4488681423564444152,6
1.1037860669334364e+18,2104007770990660727,1
1.1051372732873933e+18,-1751480350192485379,1
1.1069151194796442e+18,-5115183065748739268,4
1.1075687610103767e+18,7450480066684849052,1
1.1083967571788145e+18,2421775680646138353,1
1.1088640379227873e+18,134728319450285662,1
1.1106834429860823e+18,3832145725660305209,8
1.1109123313562296e+18,1931780199240189401,2
1.1113627810963538e+18,-3197536667026689968,4
1.1117645766878331e+18,-991801798995044684,1
1.1121588820324803e+18,-5670197665530766414,1
1.1133384273390838e+18,3345893001174073257,1
1.1139579997422674e+18,-9120584474427190063,5
1.117401767115989e+18,7155417233585000477,1
1.11814249752243e+18,-6031829779325464851,3
1.1195689227165368e+18,-4883961274824055561,1
1.1217048274138358e+18,753774742758699160,3
1.1219118478405714e+18,-1741118637701315395,1
1.1228514646642893e+18,-560011606365910219,1
1.1264736156486738e+18,5273041749171024397,1
1.1271896850197914e+18,6104281337236575598,1
1.1272026999116063e+18,-2476859122256113324,1
1.1279385686037463e+18,-8355824719213646353,1
1.128345789212844e+18,-4855621665624479799,3
1.1292583119609446e+18,3049122211357334424,1
1.1323412034485535e+18,-6850441288796190543,1
1.1323427240893194e+18,8209540315911948634,4
1.1341896738096824e+18,9220658535871010614,1
1.1345821239633101e+18,9043690443352428299,1
1.1369832301696614e+18,-6506252158100494653,3
1.138093621989847e+18,1041272463779782760,1
1.1388228885832909e+18,2522690452628638223,1
1.138914525959336e+18,4411392499617321551,2
1.1409364491199283e+18,8273586568635745849,1
1.1409521121820385e+18,-4703185406739368707,2
1.1428882331955282e+18,5894303463196360796,1
1.1445160931654164e+18,-5924666177329917713,1
1.1445520690404106e+18,-7128934975525342060,1
1.1447101260766495e+18,7573494820666502926,1
1.1453052141420954e+18,-603064933915038783,9
1.1458640606611087e+18,-6133470378643926562,2
1.146868572666454e+18,6227453459951738104,1
1.1486932914305352e+18,-7838568369576416540,2
1.1488627360734659e+18,275802046521715601,1
1.1490038654566195e+18,3850083099261924960,1
1.1499885681961124e+18,-2633027394518211061,1
1.151238431701459e+18,-2515673376183635721,1
1.153540707606569e+18,-4229153770234345144,2
1.155142456905732e+18,1226641284588260206,1
1.1555898206951383e+18,-1462316906559886688,1
1.1566724220090696e+18,6762479912816510960,1
1.157668114877825e+18,-8224975306877793171,1
1.1583609556859167e+18,-379971998668268500,1
1.1586931998856233e+18,4349030620831922148,1
1.1590581371330028e+18,7804336616800092556,3
1.1608207309232456e+18,3599224439539347036,1
1.1610220780841124e+18,4274659811215277199,1
1.1627610659623977e+18,4843485046430411036,2
1.162794594439979e+18,2857762449584758878,1
1.1629282672606003e+18,-7787163626640368317,1
1.1645182297940214e+18,-2021076118036679632,3
1.167706994658218e+18,-5316772752181929430,1
1.1700169198959124e+18,5358625711705003341,1
1.1710306987209318e+18,1684562025290591328,1
1.172265311179092e+18,2564451227331947075,1
1.172533636027097e+18,-1613466270457911559,1
1.1731906112619397e+18,-211625868011919804,1
1.1747794655174533e+18,1749974725906658433,18
1.175159170888282e+18,8319778737324051063,1
1.1760856146194514e+18,7463464038349925645,2
1.1764805665118454e+18,2498931286855484943,1
1.1766012610697871e+18,-9144509749032674502,1
1.179370646368854e+18,5657189110770633004,1
1.1815812411051786e+18,6820708357048506893,1
1.18203482803789e+18,-8321710487595087460,1
1.182754048589648e+18,5533276390986153449,1
1.1840786389348352e+18,-3757841572635879434,12
1.185556947287892e+18,5544347490711792135,1
1.188843954432811e+18,-5195270360000756615,1
1.1894946757003592e+18,-2600114255198246594,1
1.190149202271191e+18,-7818868730584273939,1
1.190561105426473e+18,5032436788593911192,1
1.1907282214336963e+18,6844787914088402100,1
1.1946236841257042e+18,-7244622583605453895,1
1.1960106464349307e+18,-6601775813746751275,1
1.1963245896279572e+18,9104808432784860038,1
1.1963949051967775e+18,187396666781931983,1
1.1965762343078339e+18,-134786966423099686,1
1.1993138327427072e+18,-860429623208355012,1
1.2000963341178225e+18,-7239396054583972405,1
1.2001449148074762e+18,7275266708346568652,1
1.2015895261641236e+18,-5687877415927590260,1
1.2017788848338862e+18,620251723079484968,1
1.2026702912870769e+18,-6944203791373464787,1
1.2029329098097746e+18,-3984263466113757824,2
1.203442536074875e+18,5570550428776708154,1
1.205615989246845e+18,-6599850108482890701,1
1.2061028152041595e+18,-6862365768438877621,1
1.2061632139786527e+18,3820716605971293149,2
1.2069031737111142e+18,1414072730025253015,1
1.2069267281757716e+18,1801996738087421437,1
1.2069704671704105e+18,818409991347465196,1
1.2077028067837788e+18,-3359126129193179207,1
1.207943956258005e+18,3031706243149682239,1
1.2091930561902428e+18,9214372830504768449,1
1.209902244780499e+18,9161706067280393009,1
1.2114473944930673e+18,6758822275292773467,1
1.2132613164895396e+18,5494006399969852435,1
1.213494390951334e+18,-670789280849086716,1
1.214532862168449e+18,5641323077430213889,1
1.2145926092529705e+18,6539335512849961643,1
1.216064578993279e+18,7746922787350438736,1
1.2173808199390126e+18,9009877826504602229,2
1.21740663361946e+18,-181613686228299353,2
1.2178536599812096e+18,-2431668203979520581,1
1.219613578803786e+18,-7411369026400849068,3
1.2199008593263534e+18,-1898997195573658450,1
1.2206732821915238e+18,8338736168563362251,2
1.2211987507916718e+18,-4378319235924844336,1
1.2214773231087493e+18,-238810097519167124,1
1.2217746403575276e+18,-8703116249673366660,1
1.2222444480605635e+18,4095309291840008356,2
1.2226871985265582e+18,-2930415342932317955,1
1.2228731920432906e+18,9091483755212408751,1
1.2240403516751421e+18,902784932521111679,1
1.2258085865315779e+18,3449543637900204023,1
1.226965407640232e+18,-111235062041315767,1
1.2274485079608893e+18,3436741094050812182,1
1.2275921898002555e+18,-3327605076478638091,2
1.2282992962415288e+18,-639900264917693452,5
1.2284687107064218e+18,3768003209492348181,1
1.2307786070076744e+18,-5535950050013917207,4
1.2311375685882102e+18,-8874833966296572457,3
1.2315311625076e+18,-3060542298544375019,1
1.2318599286016492e+18,6983633422691852882,1
1.2322507728821821e+18,3189283485408042454,1
1.2322653916673188e+18,2800402468915613829,4
1.232367938096816e+18,5141220591737182136,1
1.2328330921650217e+18,1807720027974279620,1
1.2334621703164273e+18,4378150627494583988,1
1.234125337585496e+18,418250939106474230,1
1.2342254510249083e+18,-5205408537305010125,1
1.2343682864035635e+18,5907431116361737448,7
1.2353101382123889e+18,-4367587608716628211,1
1.2356255819135304e+18,-834790499218649343,2
1.235640428189401e+18,-7560940688645735707,1
1.2360401642726728e+18,5784006852353518092,2
1.2366559692763955e+18,7640839881817208077,1
1.2371342719927378e+18,-4038501210576391044,1
1.237396207149781e+18,-1668223418523456838,1
1.2378595492241654e+18,6124290525321500876,2
1.2392077773707674e+18,7053562823447766612,1
1.2394284124369715e+18,1977874939820651943,1
1.2398689459869245e+18,5284597292877773224,1
1.2410411956204995e+18,2369768501197161780,1
1.2412954334750024e+18,-2317845564965767815,1
1.24142700414421e+18,-5774514270636934673,1
1.2427520904113562e+18,-312473227988421549,1
1.242927369259815e+18,2353731279750824301,1
1.2432319635169853e+18,-131764741225208807,1
1.2432320385991311e+18,-9063876041678837072,2
1.2432741962197647e+18,5948069756530239283,3
1.2438918253725286e+18,6515438972070596730,6
1.2439853029659443e+18,8955183324642329703,1
1.2456148903765484e+18,-6087176587207930715,2
1.2457174948637245e+18,782976840713798218,1
1.245802584113324e+18,-5661234481827360378,1
1.2475112101211996e+18,-4413542261294093675,1
1.2478558142720778e+18,-6075757619735629627,1
1.2482243971958702e+18,8930331984926489658,1
1.2483418357702e+18,-4808001260534170828,1
1.2486405450077676e+18,-4337527117105072784,1
1.2500731648828703e+18,4088550610192052705,1
1.250443323728429e+18,782679240969961138,1
1.2511492940248105e+18,1513438266405915923,2
1.25118780375031e+18,-1839466738596077754,1
1.2517514722383954e+18,5395543544253680111,1
1.2519600818156503e+18,2462946811839262198,1
1.2522986686292623e+18,2219898214819219980,2
1.2530766140884787e+18,2080432245411405643,3
1.253417219028947e+18,1307753060442421374,2
1.253845799127171e+18,6407517625277401686,1
1.2539820388746322e+18,3255354559775975137,1
1.2544953648765092e+18,613792698682653298,3
1.2547897169577738e+18,4362360559252162698,1
1.2554345503998607e+18,159180960830191909,7
1.255526457109078e+18,-926090992805403622,2
1.255832365454127e+18,6387920277654646900,1
1.2561654640840417e+18,-2073311185898958258,2
1.2563366178721628e+18,2556634919011839742,1
1.2563554300302828e+18,-2995547112433997598,4
1.2569506060838298e+18,8973564026299439250,1
1.2570326619541135e+18,-158187213978303032,1
1.2576271354365215e+18,2398656931976360433,2
1.2576465755533148e+18,7485792033598552,1
1.2577613546535895e+18,3009978350357458139,1
1.25869182208546e+18,6366794691031818513,1
1.2590645382149366e+18,-5522987988060718036,3
1.2595954053288591e+18,-8358103158460843684,1
1.2598603111186145e+18,5835648216202498584,2
1.2598634002109317e+18,-2015103067170644355,1
1.2599393492458988e+18,4708869103577669684,1
1.2601544065589944e+18,-2124763864746362164,1
1.2612568974889615e+18,-524409347176713544,1
1.2624037182192148e+18,8601098337981315308,1
1.2626720831186985e+18,8561652719833302057,1
1.2631081166291395e+18,-7692555716448419166,1
1.2632234545491272e+18,84301078605301595,1
1.2633945664991928e+18,-8355789058893835567,1
1.2638967118958428e+18,-2545497361194249180,1
1.2643313657235374e+18,6429855301128672000,1
1.264829224688509e+18,1437501698651107865,2
1.2648935537104527e+18,-3812527129609681332,1
1.2649897827839877e+18,6301060615872257708,13
1.2659085971097231e+18,-4837292748661517926,1
1.266014083381371e+18,4121675743810140905,1
1.2664009495153336e+18,-4375727323011604950,2
1.2673819365756518e+18,-5753520303611053850,1
1.2678889622297354e+18,8659123226395041164,2
1.267952324489687e+18,7533566073619763641,1
1.2681386919203758e+18,2826529332365473542,2
1.2685740747642511e+18,-481354501598640978,1
1.268646126149927e+18,-5087792327750652786,1
1.269054257187246e+18,-7240812494069199305,1
1.2691974275103334e+18,-7913972694078432399,2
