src,dst,weight,relationship
-5374583095061435861,-1870922433805802697,1,retweet
-5373911312601373027,-2257564019754091948,1,retweet
-5373892404071545458,-2257564019754091948,1,retweet
-5373738358227660803,-2257564019754091948,1,retweet
-5373230633195841970,7541603040714141496,1,retweet
-5369481243766420931,-2257564019754091948,1,retweet
-5364211903216923614,-2257564019754091948,1,retweet
-5361352485332709440,-2257564019754091948,4,retweet
-5359179187176547306,-2257564019754091948,1,retweet
-5357457179051387229,-2257564019754091948,3,retweet
-5356977153025399782,-2257564019754091948,1,retweet
-5355265134305252226,-2257564019754091948,1,retweet
-5353099627111229255,5619114011621356283,1,retweet
-5352959091354060130,-1862478999637049794,1,retweet
-5352959091354060130,3286013010941091335,1,retweet
-5348365271044756469,-3911743351448469426,1,retweet
-5343462175497817209,-2257564019754091948,1,retweet
-5342774819677300305,-2257564019754091948,1,retweet
-5342774819677300305,2978737471048032166,1,retweet
-5342274497519665877,-2257564019754091948,1,retweet
-5339951502120069651,-2257564019754091948,1,retweet
-5339228939760030672,-2257564019754091948,1,retweet
-5337554245933673260,-2257564019754091948,2,retweet
-5334849390055864106,-2257564019754091948,2,retweet
-5331978397748707311,-2257564019754091948,1,retweet
-5328105562713082358,-2257564019754091948,1,retweet
-5328011968580857095,-212221816796781341,1,retweet
-5328011968580857095,6517662525909180535,1,retweet
-5323508523993926800,-2257564019754091948,1,retweet
-5312885024118662917,-7959941081558144431,1,retweet
-5311257397131664899,-2257564019754091948,1,retweet
-5310943264610282425,-2257564019754091948,2,retweet
-5310739989670592884,-7959941081558144431,1,retweet
-5310739989670592884,-3076557979780543782,1,retweet
-5310739989670592884,-2636616511706969249,1,retweet
-5310739989670592884,4248515695944642269,1,retweet
-5307443538231410420,-2257564019754091948,1,retweet
-5303854306557605582,2978737471048032166,1,retweet
-5300664011222929882,-2257564019754091948,1,retweet
-5294476286771595488,-2257564019754091948,1,retweet
-5293885895050221438,-2257564019754091948,1,retweet
-5293885895050221438,4748375854567631609,1,retweet
-5293835905681347268,-2257564019754091948,2,retweet
-5292232602406348222,-3159571867750752981,1,retweet
-5291881850236397269,-5603798674265835758,4,retweet
-5291881850236397269,-5522987988060718036,1,retweet
-5291881850236397269,-2257564019754091948,5,retweet
-5291881850236397269,-603064933915038783,2,retweet
-5291881850236397269,159180960830191909,7,retweet
-5291881850236397269,1307753060442421374,2,retweet
-5291881850236397269,7435340741165567328,6,retweet
-5291295627574083029,-2257564019754091948,1,retweet
-5286957440324618684,-2257564019754091948,1,retweet
-5286641774211502472,-2257564019754091948,1,retweet
-5286641774211502472,4794395234550101640,1,retweet
-5283351293487497602,-2257564019754091948,1,retweet
-5281197796496547500,-2257564019754091948,1,retweet
-5280115462752975244,-2257564019754091948,1,retweet
-5279232397780151753,-2257564019754091948,1,retweet
-5277162561777005351,-2257564019754091948,1,retweet
-5272948394333964300,-2257564019754091948,1,retweet
-5272002557077824898,-2257564019754091948,1,retweet
-5269283278883554520,-2257564019754091948,1,retweet
-5268937978928826767,-2257564019754091948,1,retweet
-5267572007236317404,-6133470378643926562,1,retweet
-5264596231166183482,-2257564019754091948,1,retweet
-5260871341385486609,-2257564019754091948,1,retweet
-5260871341385486609,-1762191793945288394,1,retweet
-5260871341385486609,-681886929133170453,1,retweet
-5260871341385486609,-350975012561912034,1,retweet
-5260871341385486609,2080432245411405643,1,retweet
-5259696388070785388,-304070485148151733,1,retweet
-5259157813347358455,-2257564019754091948,1,retweet
-5257289996776767456,-2257564019754091948,1,retweet
-5256718453193320174,-2257564019754091948,1,retweet
-5256718453193320174,-382501627533472840,1,retweet
-5256718453193320174,7227889938853025173,1,retweet
-5256387748000327165,-2257564019754091948,1,retweet
-5255153973778534934,-2257564019754091948,1,retweet
-5247293136211533346,-2257564019754091948,1,retweet
-5245852232184715900,-2257564019754091948,1,retweet
-5240001748282357453,-2257564019754091948,1,retweet
-5239138643179449844,-2257564019754091948,2,retweet
-5234520141161444507,-2257564019754091948,1,retweet
-5234314840560816267,-2257564019754091948,1,retweet
-5233961738019078045,-325859565432373699,2,retweet
-5233961738019078045,989826275682424228,1,retweet
-5233572053599377115,-2257564019754091948,1,retweet
-5227750658535467144,-2257564019754091948,2,retweet
-5226158143671271972,-2257564019754091948,1,retweet
-5225830056235598500,-2257564019754091948,1,retweet
-5222592197432267156,-2257564019754091948,1,retweet
-5221866466076332356,-2257564019754091948,1,retweet
-5221412872880191083,7131700861307816699,1,retweet
-5221082424318892340,-2257564019754091948,1,retweet
-5214097127013597235,-2257564019754091948,1,retweet
-5213620817797697221,-2257564019754091948,4,retweet
-5212462071222269145,1050638103271473213,1,retweet
-5212166656409204111,-6763642389439649389,1,retweet
-5208904156743138199,-2257564019754091948,1,retweet
-5206062877344507232,-2257564019754091948,1,retweet
-5205686867603377249,-2257564019754091948,1,retweet
-5205686867603377249,6124290525321500876,1,retweet
-5200641420241922205,-2257564019754091948,1,retweet
-5196262640876137010,-2257564019754091948,1,retweet
-5192357313931847246,-2257564019754091948,1,retweet
-5191612057958695644,-2257564019754091948,1,retweet
-5190769080224851008,-2257564019754091948,1,retweet
-5182791680312554123,2978737471048032166,1,retweet
-5180397524087224795,-2257564019754091948,1,retweet
-5177842676113148250,-2257564019754091948,1,retweet
-5175750134500071592,-3943491415761837197,1,retweet
-5175750134500071592,-2257564019754091948,3,retweet
-5175133597340164949,354138506309331650,1,retweet
-5163457329968246477,-8450133191396913268,1,retweet
-5163290839042759561,-2257564019754091948,1,retweet
-5162593561782981957,-2257564019754091948,1,retweet
-5161263109887999795,-2257564019754091948,1,retweet
-5159555031394171972,-2257564019754091948,3,retweet
-5159021300062234436,-2257564019754091948,1,retweet
-5158599379133079462,-2257564019754091948,1,retweet
-5157841092277291684,-2257564019754091948,2,retweet
-5153174368038457981,-1873541655237168480,1,retweet
-5153174368038457981,3893466603341581556,1,retweet
-5152129334409299636,-9171563577289080311,1,retweet
-5150006506134616966,-2257564019754091948,1,retweet
-5148977163871390952,-2257564019754091948,2,retweet
-5146030219766302179,-3943491415761837197,1,retweet
-5145464759217810933,-2257564019754091948,1,retweet
-5145372216149443327,3154771292876499583,1,retweet
-5134932655895269200,3974207305554915545,1,retweet
-5131707221710594205,-2257564019754091948,1,retweet
-5129510526316376361,-2257564019754091948,2,retweet
-5127312857637941319,-7758146364576182732,1,retweet
-5127066593280681141,-2257564019754091948,1,retweet
-5123627578856299476,-2257564019754091948,1,retweet
-5123017913502920513,-2257564019754091948,1,retweet
-5122493709346056480,-1762191793945288394,1,retweet
-5115051010288958662,-2257564019754091948,1,retweet
-5114315965115415915,-2257564019754091948,2,retweet
-5112181074870850662,-2257564019754091948,1,retweet
-5108649164170728954,-2257564019754091948,2,retweet
-5108166405896997371,-2257564019754091948,1,retweet
-5095213213585096660,-2257564019754091948,1,retweet
-5094934087470866876,-2257564019754091948,1,retweet
-5087330092496225559,-2257564019754091948,1,retweet
-5086079104692170469,3340596702562216005,2,retweet
-5086079104692170469,5330649236067087054,1,retweet
-5086079104692170469,5632488720751384621,1,retweet
-5086079104692170469,6046491497118534200,1,retweet
-5086079104692170469,8802724954169567399,1,retweet
-5082845550000186556,2978737471048032166,1,retweet
-5082369861389287313,-2257564019754091948,1,retweet
-5076653334156612128,-2257564019754091948,1,retweet
-5076248462431200132,-2257564019754091948,6,retweet
-5067994676526857954,-2257564019754091948,1,retweet
-5065237875856303623,-2257564019754091948,1,retweet
-5064744376341586671,-2257564019754091948,2,retweet
-5059127099740663117,-2257564019754091948,1,retweet
-5045533451569347605,-2257564019754091948,1,retweet
-5044963763074338236,-2257564019754091948,1,retweet
-5044584662940144441,-2257564019754091948,2,retweet
-5044356820983082259,-2257564019754091948,1,retweet
-5032223388532757457,-2257564019754091948,1,retweet
-5032202187490964175,-6492277791940038810,1,retweet
-5028279510568682993,-2257564019754091948,1,retweet
-5026919072505405665,-2257564019754091948,2,retweet
-5026112098879748965,-2257564019754091948,5,retweet
-5023994204237207245,-2257564019754091948,2,retweet
-5015906194961934299,-1146358484666215774,1,retweet
-5015517872014484972,5700487876339486910,1,retweet
-5015517872014484972,6351902598983389018,1,retweet
-5015517872014484972,8547269820597428217,1,retweet
-5010241455246836299,-2257564019754091948,1,retweet
-5009854406188728182,-2257564019754091948,1,retweet
-4997296707670893148,3063544802073446654,1,retweet
-4996994112314625047,-7289036489858994226,1,retweet
-4994303466636065474,-5791518233885720469,1,retweet
-4993987144392866769,-2257564019754091948,1,retweet
-4992569332306130233,-2257564019754091948,1,retweet
-4989418513489446567,-2257564019754091948,1,retweet
-4989249979130838995,-2257564019754091948,2,retweet
-4988844792789810498,-8512715481013423486,1,retweet
-4988844792789810498,-2257564019754091948,3,retweet
-4980503484090824940,-7278778109656882335,1,retweet
-4980503484090824940,-63036297959364077,1,retweet
-4980330368940795562,-2257564019754091948,1,retweet
-4979347327982805418,5815212273123365954,1,retweet
-4978825986944930982,-2257564019754091948,1,retweet
-4975624771559571590,5497061325226262062,1,retweet
-4972152956338134536,-991801798995044684,1,retweet
-4965924747605695265,-2257564019754091948,1,retweet
-4958048108314786947,-2257564019754091948,1,retweet
-4957083156188776039,-2257564019754091948,1,retweet
-4957072899018031250,-2257564019754091948,1,retweet
-4951721029442662928,-6004511830206333472,1,retweet
-4951721029442662928,3304122132551698080,1,retweet
-4950233534855015358,-2257564019754091948,1,retweet
-4949401690736441725,-2257564019754091948,1,retweet
-4944223935068930798,-5753520303611053850,1,retweet
-4944223935068930798,-2257564019754091948,1,retweet
-4940902790536316943,-2257564019754091948,1,retweet
-4938644040809014836,-2257564019754091948,2,retweet
-4938536524714440461,-2257564019754091948,1,retweet
-4935586479333060943,-2257564019754091948,1,retweet
-4934230510818079027,-7959941081558144431,1,retweet
-4934230510818079027,7632878518226578194,1,retweet
-4933955182115086800,-2257564019754091948,1,retweet
-4932575457294829274,-8307863371139052840,1,retweet
-4932575457294829274,4587742023609321756,1,retweet
-4931186183403031019,-2257564019754091948,2,retweet
-4924772209204814281,-2257564019754091948,1,retweet
-4923784209256349044,3814419405444690162,1,retweet
-4922044242268278281,-2257564019754091948,2,retweet
-4921178532471340967,-2421717620378976983,1,retweet
-4921178532471340967,-2257564019754091948,1,retweet
-4916236102749475471,-2257564019754091948,1,retweet
-4914450486614295488,-2257564019754091948,1,retweet
-4910580992100254341,-2257564019754091948,1,retweet
-4906821296460360720,-2257564019754091948,1,retweet
-4905775891700303907,-2257564019754091948,1,retweet
-4900571447974047056,4230498639550778971,2,retweet
-4895864439920184676,-2257564019754091948,1,retweet
-4894058565494884134,-6602864730555549825,1,retweet
-4894058565494884134,-2257564019754091948,1,retweet
-4894058565494884134,4735608988273888917,1,retweet
-4889431992738725312,-6526175440813542520,1,retweet
-4889431992738725312,-366451710862504272,1,retweet
-4889431992738725312,3250091922181368094,1,retweet
-4889431992738725312,4942935072634757867,1,retweet
-4889431992738725312,5527417582957663374,1,retweet
-4880701464357056499,-2257564019754091948,1,retweet
-4877753298500055576,-2257564019754091948,1,retweet
-4877292707822781043,-2257564019754091948,1,retweet
-4874508111357216759,3908341850049481389,2,retweet
-4873915950811325195,-2257564019754091948,1,retweet
-4871953579901000511,-2257564019754091948,1,retweet
-4870149049473602437,-2257564019754091948,1,retweet
-4868473493559108232,-8290426775117720311,1,retweet
-4863349564156583458,-3469482366361569480,1,retweet
-4852356933869368842,-2257564019754091948,1,retweet
-4850247124535977054,-2257564019754091948,2,retweet
-4846018101959812447,-2257564019754091948,1,retweet
-4842622203223468868,-2257564019754091948,1,retweet
-4842492046039631757,-2257564019754091948,1,retweet
-4841078466334044454,5533276390986153449,1,retweet
-4840983643676083521,-2257564019754091948,1,retweet
-4833707962483946610,-2257564019754091948,1,retweet
-4833315305165772724,-2257564019754091948,1,retweet
-4830947010456840809,-6501618466724168686,1,retweet
-4830947010456840809,379574894444833551,1,retweet
-4830947010456840809,2670551786974937999,1,retweet
-4830586010854619561,-2257564019754091948,1,retweet
-4828722117615310582,-2257564019754091948,2,retweet
-4827849401347508888,-2257564019754091948,1,retweet
-4826199399771127062,-2257564019754091948,1,retweet
-4824217791027910051,-2257564019754091948,1,retweet
-4819601935171121650,-2257564019754091948,2,retweet
-4817007637706086105,-2257564019754091948,2,retweet
-4815375143926621863,-2257564019754091948,4,retweet
-4814813860699064725,-2257564019754091948,1,retweet
-4812590149785440338,-7033282766420772291,1,retweet
-4812590149785440338,-5087792327750652786,1,retweet
-4812590149785440338,-3060542298544375019,1,retweet
-4812590149785440338,-2257564019754091948,1,retweet
-4812590149785440338,-358925057589684929,1,retweet
-4812590149785440338,1129294948644710338,1,retweet
-4811003448253960060,-2257564019754091948,1,retweet
-4811003448253960060,6545598278996434485,1,retweet
-4804942300440533931,11998525648962229,1,retweet
-4795202887254844540,-2257564019754091948,1,retweet
-4793739739449073023,-5791518233885720469,1,retweet
-4792350210528549181,8637076223378103170,1,retweet
-4791139576542503290,-2257564019754091948,1,retweet
-4789281854393622408,-2257564019754091948,1,retweet
-4787668782308904186,-2257564019754091948,1,retweet
-4787668782308904186,-48175696301411263,1,retweet
-4780132285172235322,-2257564019754091948,2,retweet
-4777314064647867455,-2257564019754091948,2,retweet
-4777127712533966164,-2257564019754091948,1,retweet
-4774135399463670094,-2257564019754091948,1,retweet
-4774009931977385925,-2257564019754091948,2,retweet
-4770460108785116409,-2257564019754091948,1,retweet
-4764079575667612469,-2257564019754091948,1,retweet
-4763009933212425553,-6780179770753691564,1,retweet
-4763009933212425553,-1918836051255748925,1,retweet
-4761954108753512810,-1334661960721880953,1,retweet
-4761786439978366261,-4628269967366019901,1,retweet
-4761786439978366261,-2257564019754091948,1,retweet
-4761545583101810765,-2257564019754091948,3,retweet
-4760728991388104804,-2257564019754091948,1,retweet
-4760511102017318562,-2257564019754091948,1,retweet
-4754492578442082829,-2257564019754091948,1,retweet
-4753705558486572493,-2257564019754091948,2,retweet
-4750880063327776254,-2257564019754091948,1,retweet
-4749695463160593381,-2257564019754091948,2,retweet
-4747054018181449549,-2257564019754091948,1,retweet
-4745387492701812505,-2257564019754091948,1,retweet
-4743658370303209870,-2257564019754091948,1,retweet
-4735873368753554898,-2257564019754091948,1,retweet
-4733503711707446581,-2257564019754091948,1,retweet
-4725420498237303688,-2257564019754091948,1,retweet
-4725119534397098448,9096992580753508260,1,retweet
-4720748765645800779,-2257564019754091948,1,retweet
-4718317892125692674,5964493352347866040,1,retweet
-4714433363614928055,-2257564019754091948,1,retweet
-4713343204083249981,-2257564019754091948,1,retweet
-4713224203247931381,-2257564019754091948,1,retweet
-4712691891404685871,-2257564019754091948,1,retweet
-4711352830144604339,-2257564019754091948,1,retweet
-4709361299361406465,-3271750600549444614,1,retweet
-4709351296241365587,-2257564019754091948,1,retweet
-4705604028721938053,-2257564019754091948,2,retweet
-4705604028721938053,5103967668546446451,2,retweet
-4699646462377520187,-6496458828107294606,1,retweet
-4699646462377520187,-2257564019754091948,1,retweet
-4696512937924134884,-2257564019754091948,1,retweet
-4688547292483492565,-2257564019754091948,1,retweet
-4686260060939110719,-2257564019754091948,1,retweet
-4682326281504448853,-2257564019754091948,2,retweet
-4681891192378230017,-7411369026400849068,1,retweet
-4681131039073614032,-2257564019754091948,1,retweet
-4677812282836889302,-2257564019754091948,1,retweet
-4674414785051518232,-2257564019754091948,2,retweet
-4671853918196862841,-2257564019754091948,1,retweet
-4670497877029938316,-2257564019754091948,1,retweet
-4669514447837454885,-2257564019754091948,3,retweet
-4664838315280938476,-2257564019754091948,1,retweet
-4663238318410184194,-2257564019754091948,1,retweet
-4659002764629271348,-2257564019754091948,1,retweet
-4658633905011353052,-2257564019754091948,1,retweet
-4657197907342927962,-2257564019754091948,1,retweet
-4656352611359586067,-2257564019754091948,1,retweet
-4655307292792896178,-2257564019754091948,1,retweet
-4654720772001835075,-2257564019754091948,1,retweet
-4650821620165637949,6545598278996434485,1,retweet
-4650247472020126411,-2257564019754091948,1,retweet
-4643297745253946135,-2257564019754091948,1,retweet
-4643276896429069110,-2257564019754091948,1,retweet
-4638813893331691754,-2257564019754091948,1,retweet
-4638263173480007737,-2257564019754091948,1,retweet
-4633230141530130504,-2257564019754091948,1,retweet
-4627043436638898095,6517662525909180535,1,retweet
-4627043436638898095,7249287154536569212,1,retweet
-4619276153815402758,-2257564019754091948,1,retweet
-4617806831170285472,-2257564019754091948,1,retweet
-4617094280360182992,-2257564019754091948,2,retweet
-4615586743746348479,-2257564019754091948,2,retweet
-4614466729049790679,-2257564019754091948,2,retweet
-4613100489058819798,-1759962124018284125,2,retweet
-4613100489058819798,7798511509845275462,1,retweet
-4607874417709284064,-2257564019754091948,1,retweet
-4607874417709284064,4274659811215277199,1,retweet
-4598095325463594685,-2257564019754091948,1,retweet
-4597290105427627791,-2257564019754091948,1,retweet
-4597290105427627791,-181613686228299353,1,retweet
-4594608410474734207,-6368525607998347769,1,retweet
-4594608410474734207,-3722481046902474231,1,retweet
-4594608410474734207,-2534814682666806175,2,retweet
-4594608410474734207,-2257564019754091948,1,retweet
-4594608410474734207,-1066332313786059190,1,retweet
-4594608410474734207,-305416183785778509,2,retweet
-4594608410474734207,4012427775194760418,2,retweet
-4594608410474734207,6885624792210537734,2,retweet
-4594608410474734207,6982178672178850793,1,retweet
-4592292551180576585,-2257564019754091948,1,retweet
-4581427727449819556,-2257564019754091948,1,retweet
-4580793463103172012,-6708450717206357032,1,retweet
-4577718060388039131,-2257564019754091948,1,retweet
-4575006753541181580,-2257564019754091948,1,retweet
-4568134853171169577,-2257564019754091948,1,retweet
-4567302335003113975,-2257564019754091948,1,retweet
-4566083815172929859,-2257564019754091948,1,retweet
-4565560135616092001,-2257564019754091948,1,retweet
-4564345402022139677,-2257564019754091948,1,retweet
-4562308404131432116,-2257564019754091948,1,retweet
-4560971227722408788,-2257564019754091948,1,retweet
-4555738740570102540,5289726242739810867,1,retweet
-4555738740570102540,6567385905823478472,1,retweet
-4554756345108345780,-4488681423564444152,1,retweet
-4554756345108345780,-984551726364175105,1,retweet
-4554756345108345780,2459607316744887704,1,retweet
-4553765787374571582,-2257564019754091948,1,retweet
-4552374790163898628,-2257564019754091948,1,retweet
-4551587814334937167,-2257564019754091948,2,retweet
-4549759588179904821,-2257564019754091948,2,retweet
-4542256700042005723,9091483755212408751,1,retweet
-4538600545440299574,-2257564019754091948,3,retweet
-4538269250631025789,-2257564019754091948,1,retweet
-4537955601847017417,-5487741705573461976,1,retweet
-4534886173748851089,-4422417326519369606,1,retweet
-4534886173748851089,-3327605076478638091,1,retweet
-4524655752063249360,-2257564019754091948,1,retweet
-4524655752063249360,3437215701885664144,1,retweet
-4524241384405745684,-2257564019754091948,3,retweet
-4517996689555092806,-2257564019754091948,1,retweet
-4515235479426753253,-2257564019754091948,1,retweet
-4509973771476178662,-2257564019754091948,1,retweet
-4509395630398528611,-2257564019754091948,1,retweet
-4509358035148871938,-2257564019754091948,1,retweet
-4501927982938834291,-2257564019754091948,1,retweet
-4501294913965062225,-2257564019754091948,1,retweet
-4500162138592626697,-2257564019754091948,1,retweet
-4499569242500428158,-2257564019754091948,1,retweet
-4499396135771217324,-2257564019754091948,1,retweet
-4499138025749192654,-3820443958517887317,1,retweet
-4492872461548806226,1451678712831569027,1,retweet
-4492872461548806226,4664843898924948271,1,retweet
-4480733804522405665,-2257564019754091948,1,retweet
-4477290167160796746,-2257564019754091948,1,retweet
-4476401867621567645,-2257564019754091948,1,retweet
-4473212125656548808,-5610695909891018971,1,retweet
-4473212125656548808,-2929122621226555935,1,retweet
-4473212125656548808,3671602893360476432,1,retweet
-4472985910694901960,-2257564019754091948,1,retweet
-4471392925166359209,-2257564019754091948,1,retweet
-4470766804046771520,-2257564019754091948,1,retweet
-4468813090877704570,-4821579272440574026,1,retweet
-4468813090877704570,-3197536667026689968,2,retweet
-4468813090877704570,-2765596724269277784,2,retweet
-4468813090877704570,-1727823042084748375,1,retweet
-4468813090877704570,-955505251693543485,1,retweet
-4468813090877704570,902784932521111679,1,retweet
-4468813090877704570,3340596702562216005,1,retweet
-4467357942359089029,-2257564019754091948,2,retweet
-4463287415588535965,-2257564019754091948,1,retweet
-4462911866939072122,-2257564019754091948,1,retweet
-4455070898467911969,-2257564019754091948,1,retweet
-4444876519278555143,-2257564019754091948,2,retweet
-4439997711252221534,-2257564019754091948,1,retweet
-4431159564671417349,-2257564019754091948,1,retweet
-4423979989387995776,8710204053387763382,1,retweet
-4418929845249900846,-2257564019754091948,1,retweet
-4418732778328479940,-1969512210783781045,1,retweet
-4418081167394113900,-2257564019754091948,1,retweet
-4412121984011331151,-2257564019754091948,2,retweet
-4410897014843841086,7429675982956575813,1,retweet
-4399104850661792362,-2257564019754091948,4,retweet
-4391269611825702900,-2257564019754091948,1,retweet
-4386844852149120898,-2257564019754091948,1,retweet
-4385053469011860002,-2257564019754091948,1,retweet
-4385053469011860002,9133991136095167947,1,retweet
-4381652253696115436,-2257564019754091948,1,retweet
-4376177965662649105,-2257564019754091948,1,retweet
-4373191737869609443,-2257564019754091948,1,retweet
-4372906824028111832,-2257564019754091948,1,retweet
-4368163972393776019,5431757674872671555,1,retweet
-4364842381511842809,-2257564019754091948,1,retweet
-4357275561236281420,-2257564019754091948,1,retweet
-4356208228838771551,5079278454972838421,1,retweet
-4355911098432256217,-2257564019754091948,1,retweet
-4354696269315213288,-2257564019754091948,2,retweet
-4349619493863364820,-3593362481475920808,1,retweet
-4345491769481235558,-2257564019754091948,1,retweet
-4344214978393815932,-6539996046850811688,1,retweet
-4340042551540420853,-7536564231905410860,1,retweet
-4340042551540420853,-7112641290111534566,1,retweet
-4340042551540420853,-6051815496419528681,1,retweet
-4340042551540420853,-5693036384694072737,1,retweet
-4340042551540420853,-5300800857171415047,1,retweet
-4340042551540420853,-3726818429062754883,1,retweet
-4340042551540420853,-2578337798266528334,1,retweet
-4340042551540420853,417047972819991610,1,retweet
-4340042551540420853,1151349348496559063,1,retweet
-4340042551540420853,3923635491159422462,1,retweet
-4340042551540420853,4143732278684202291,1,retweet
-4340042551540420853,5569259254980931234,1,retweet
-4340042551540420853,6497436702710207424,1,retweet
-4340042551540420853,7149249641393794216,1,retweet
-4340042551540420853,8014452194254469692,1,retweet
-4340042551540420853,8259071636138100283,1,retweet
-4340042551540420853,9166505015429051940,1,retweet
-4338045477191705740,-2257564019754091948,3,retweet
-4332490149751659161,-2257564019754091948,1,retweet
-4327055320079364188,-2257564019754091948,1,retweet
-4327001692119841486,-2257564019754091948,6,retweet
-4327001692119841486,523513079083837549,1,retweet
-4326610796764575230,-2257564019754091948,3,retweet
-4324373607340242951,-2257564019754091948,1,retweet
-4320889245307497107,-2257564019754091948,1,retweet
-4318818385046096170,-2257564019754091948,1,retweet
-4318570804330739439,-2257564019754091948,1,retweet
-4318429618841681545,-1030298965158598713,1,retweet
-4316301144172588761,-2257564019754091948,3,retweet
-4315714211520779303,-2257564019754091948,1,retweet
-4315405346777025252,-2257564019754091948,1,retweet
-4311807222070366168,-3538323141340207236,1,retweet
-4311260720130319826,-2257564019754091948,1,retweet
-4309834977034408389,-2257564019754091948,1,retweet
-4308130599588084186,-2257564019754091948,1,retweet
-4306345365116770441,-2257564019754091948,1,retweet
-4305894907907855679,-7715097824726216936,1,retweet
-4305894907907855679,-2257564019754091948,1,retweet
-4304381765140562899,1977874939820651943,1,retweet
-4303210499061909898,-2257564019754091948,1,retweet
-4303095204390667446,-7959941081558144431,1,retweet
-4296950244344102841,996013553813952717,1,retweet
-4283354051910873683,-2257564019754091948,1,retweet
-4280460003210689235,-2257564019754091948,3,retweet
-4276510888232423759,8159936234442139753,1,retweet
-4275526574781964738,-8874833966296572457,1,retweet
-4274778224624086919,1079302666500836055,1,retweet
-4271524981647122948,-2257564019754091948,1,retweet
-4268349709628660584,-2257564019754091948,1,retweet
-4264018243300404026,-2257564019754091948,1,retweet
-4262978515444390523,-2257564019754091948,2,retweet
-4260274862691045663,-1904319395143461550,1,retweet
-4259097720143058550,-2257564019754091948,1,retweet
-4257009869078503960,8777224410852646812,1,retweet
-4255303668017720731,-2257564019754091948,1,retweet
-4255013017153558530,-2257564019754091948,2,retweet
-4255011498074532233,-2257564019754091948,1,retweet
-4251772374845656094,-2257564019754091948,2,retweet
-4251108748026519543,-4474124097082392786,1,retweet
-4242851633383463782,-2257564019754091948,1,retweet
-4241654599440460267,-2257564019754091948,1,retweet
-4238775730728575762,-2257564019754091948,1,retweet
-4238775730728575762,422143948395521426,1,retweet
-4238305956386454277,-2257564019754091948,1,retweet
-4237992837858352266,-2257564019754091948,1,retweet
-4233086340436428242,-2257564019754091948,1,retweet
-4232896502704018081,-2257564019754091948,1,retweet
-4232896502704018081,-369112146154509983,1,retweet
-4228537413051981757,-2257564019754091948,2,retweet
-4228155339819071674,-2257564019754091948,1,retweet
-4224303240341023315,-2257564019754091948,1,retweet
-4224097524782430239,-2257564019754091948,1,retweet
-4218529653872820622,-409037126271678512,1,retweet
-4218529653872820622,5641262286623320371,1,retweet
-4214569528352184110,-2257564019754091948,1,retweet
-4214005576588517044,6515438972070596730,1,retweet
-4212294982812787661,4856363281054105602,2,retweet
-4212141703561688679,-6944203791373464787,1,retweet
-4211195678899407759,-7838568369576416540,1,retweet
-4211195678899407759,-2257564019754091948,2,retweet
-4206851481022792299,-5195270360000756615,1,retweet
-4206851481022792299,-2257564019754091948,1,retweet
-4205886017022474642,-5419886738169524633,1,retweet
-4205886017022474642,3350289631875821610,1,retweet
-4204931772787831664,-2257564019754091948,1,retweet
-4203316509884026927,5569259254980931234,1,retweet
-4203316509884026927,8186694968910365089,3,retweet
-4201163688643612520,-2257564019754091948,1,retweet
-4199779548534900888,-2257564019754091948,1,retweet
-4197738774666355812,-2257564019754091948,4,retweet
-4195682318536934317,7434134771089235719,1,retweet
-4189383445301595075,5693277978129911966,1,retweet
-4184809807680631996,-2257564019754091948,1,retweet
-4184303448360829646,-8747388261626203231,1,retweet
-4183050553806480118,-860429623208355012,1,retweet
-4183050553806480118,5907431116361737448,5,retweet
-4182801394587980484,-1277448272890391102,1,retweet
-4182388277169089258,-2930415342932317955,1,retweet
-4182185211376463236,-2257564019754091948,2,retweet
-4177495902315978667,-2257564019754091948,2,retweet
-4177475521966907837,-2257564019754091948,1,retweet
-4176363284601703498,-8774699463983441363,1,retweet
-4176363284601703498,-2257564019754091948,2,retweet
-4171999331964638581,-2257564019754091948,1,retweet
-4170383491581752471,-2257564019754091948,1,retweet
-4169989743921749220,-2257564019754091948,3,retweet
-4160441221233928438,-2257564019754091948,1,retweet
-4159472476881032875,901655746915847884,1,retweet
-4149736480919510931,2762923870137593020,1,retweet
-4149420377898534044,-2257564019754091948,2,retweet
-4148797138538299144,-2257564019754091948,2,retweet
-4147430872011646073,-2257564019754091948,4,retweet
-4147430872011646073,399206675914386048,1,retweet
-4147421843211381582,-2257564019754091948,1,retweet
-4144516825599725794,3814419405444690162,1,retweet
-4143030200085082110,-2257564019754091948,1,retweet
-4141347213094230851,-2257564019754091948,1,retweet
-4140930988550212329,-4586157407494578562,1,retweet
-4140930988550212329,-2257564019754091948,1,retweet
-4135276385982137035,-2257564019754091948,1,retweet
-4133731670224619987,-8143301464729003662,1,retweet
-4133430860122044124,-2257564019754091948,2,retweet
-4127174074549482762,-2257564019754091948,1,retweet
-4122495043744031354,-2257564019754091948,1,retweet
-4120698254108267972,-2257564019754091948,1,retweet
-4119246547343379770,-2257564019754091948,1,retweet
-4119242101801185259,7404540992284148146,1,retweet
-4117199118999542107,-2257564019754091948,1,retweet
-4114293110916600385,-2257564019754091948,1,retweet
-4101431928579257027,-2257564019754091948,3,retweet
-4099179851027198924,-2257564019754091948,1,retweet
-4092787234836936274,-2257564019754091948,1,retweet
-4089071374749701368,6374160340519068821,1,retweet
